train_no,train_category,run_date,step_seq,from_station,to_station,booked_srt_min,actual_srt_min,minutes_lost,length_km,dep_delay_min,dep_time,arr_time
12247,Express,2026-09-18,0,BDTS,ST,200,195,-5,252.0,0,2026-09-18T17:30:00+05:30,2026-09-18T20:45:00+05:30
12247,Express,2026-09-18,1,ST,BRC,84,104,20,129.60000000000002,0,2026-09-18T20:55:00+05:30,2026-09-18T22:39:00+05:30
12247,Express,2026-09-18,2,BRC,RTM,201,186,-15,260.4,19,2026-09-18T22:48:00+05:30,2026-09-19T01:54:00+05:30
12247,Express,2026-09-18,3,RTM,KOTA,162,174,12,269.29999999999995,5,2026-09-19T01:58:00+05:30,2026-09-19T04:52:00+05:30
12247,Express,2026-09-18,4,KOTA,MTJ,218,202,-16,324.4000000000001,22,2026-09-19T05:02:00+05:30,2026-09-19T08:24:00+05:30
12247,Express,2026-09-18,5,MTJ,NZM,115,109,-6,133.89999999999986,10,2026-09-19T08:30:00+05:30,2026-09-19T10:19:00+05:30
12248,Express,2026-09-19,0,NZM,MTJ,93,88,-5,133.9,0,2026-09-19T16:30:00+05:30,2026-09-19T17:58:00+05:30
12248,Express,2026-09-19,1,MTJ,KOTA,190,199,9,324.5,1,2026-09-19T18:06:00+05:30,2026-09-19T21:25:00+05:30
12248,Express,2026-09-19,2,KOTA,RTM,175,174,-1,266.80000000000007,14,2026-09-19T21:34:00+05:30,2026-09-20T00:28:00+05:30
12248,Express,2026-09-19,3,RTM,BRC,217,209,-8,262.79999999999995,13,2026-09-20T00:31:00+05:30,2026-09-20T04:00:00+05:30
12248,Express,2026-09-19,4,BRC,ST,92,80,-12,129.70000000000005,1,2026-09-20T04:06:00+05:30,2026-09-20T05:26:00+05:30
12248,Express,2026-09-19,5,ST,BDTS,213,191,-22,252.0,0,2026-09-20T05:42:00+05:30,2026-09-20T08:53:00+05:30
12471,Express,2026-09-17,0,BDTS,BVI,19,29,10,18.4,3,2026-09-17T11:03:00+05:30,2026-09-17T11:32:00+05:30
12471,Express,2026-09-17,1,BVI,PLG,44,41,-3,57.00000000000001,21,2026-09-17T11:43:00+05:30,2026-09-17T12:24:00+05:30
12471,Express,2026-09-17,2,PLG,VAPI,50,50,0,81.6,18,2026-09-17T12:26:00+05:30,2026-09-17T13:16:00+05:30
12471,Express,2026-09-17,3,VAPI,ST,79,64,-15,95.0,18,2026-09-17T13:18:00+05:30,2026-09-17T14:22:00+05:30
12471,Express,2026-09-17,4,ST,BH,38,42,4,59.10000000000002,3,2026-09-17T14:27:00+05:30,2026-09-17T15:09:00+05:30
12471,Express,2026-09-17,5,BH,BRC,52,42,-10,70.5,7,2026-09-17T15:11:00+05:30,2026-09-17T15:53:00+05:30
12471,Express,2026-09-17,6,BRC,GDA,66,68,2,73.89999999999998,1,2026-09-17T16:07:00+05:30,2026-09-17T17:15:00+05:30
12471,Express,2026-09-17,7,GDA,DHD,46,50,4,73.10000000000002,3,2026-09-17T17:17:00+05:30,2026-09-17T18:07:00+05:30
12471,Express,2026-09-17,8,DHD,MGN,24,34,10,33.10000000000002,6,2026-09-17T18:08:00+05:30,2026-09-17T18:42:00+05:30
12471,Express,2026-09-17,9,MGN,BMI,32,30,-2,35.5,16,2026-09-17T18:44:00+05:30,2026-09-17T19:14:00+05:30
12471,Express,2026-09-17,10,BMI,RTM,43,41,-2,44.799999999999955,13,2026-09-17T19:15:00+05:30,2026-09-17T19:56:00+05:30
12471,Express,2026-09-17,11,RTM,NAD,48,41,-7,43.89999999999998,11,2026-09-17T20:06:00+05:30,2026-09-17T20:47:00+05:30
12471,Express,2026-09-17,12,NAD,VMA,25,33,8,40.10000000000002,1,2026-09-17T20:49:00+05:30,2026-09-17T21:22:00+05:30
12471,Express,2026-09-17,13,VMA,BWM,48,50,2,84.89999999999998,9,2026-09-17T21:24:00+05:30,2026-09-17T22:14:00+05:30
12471,Express,2026-09-17,14,BWM,KOTA,70,62,-8,100.39999999999998,11,2026-09-17T22:16:00+05:30,2026-09-17T23:18:00+05:30
12471,Express,2026-09-17,15,KOTA,SWM,68,66,-2,107.80000000000007,3,2026-09-17T23:28:00+05:30,2026-09-18T00:34:00+05:30
12471,Express,2026-09-17,16,SWM,GGC,38,42,4,63.80000000000007,2,2026-09-18T00:37:00+05:30,2026-09-18T01:19:00+05:30
12471,Express,2026-09-17,17,GGC,MTJ,115,101,-14,152.79999999999995,7,2026-09-18T01:22:00+05:30,2026-09-18T03:03:00+05:30
12471,Express,2026-09-17,18,MTJ,NZM,108,121,13,133.89999999999986,11,2026-09-18T03:26:00+05:30,2026-09-18T05:27:00+05:30
12471,Express,2026-09-17,19,NZM,NDLS,20,18,-2,7.2000000000000455,24,2026-09-18T05:29:00+05:30,2026-09-18T05:47:00+05:30
12471,Express,2026-09-17,20,NDLS,PNP,93,100,7,89.90000000000009,26,2026-09-18T06:06:00+05:30,2026-09-18T07:46:00+05:30
12471,Express,2026-09-17,21,PNP,UMB,92,63,-29,109.39999999999986,33,2026-09-18T07:48:00+05:30,2026-09-18T08:51:00+05:30
12471,Express,2026-09-17,22,UMB,LDH,86,79,-7,113.60000000000014,3,2026-09-18T08:55:00+05:30,2026-09-18T10:14:00+05:30
12471,Express,2026-09-17,23,LDH,PGW,29,41,12,35.799999999999955,1,2026-09-18T10:26:00+05:30,2026-09-18T11:07:00+05:30
12471,Express,2026-09-17,24,PGW,JRC,17,14,-3,16.5,13,2026-09-18T11:09:00+05:30,2026-09-18T11:23:00+05:30
12471,Express,2026-09-17,25,JRC,PTKC,104,91,-13,112.09999999999991,10,2026-09-18T11:26:00+05:30,2026-09-18T12:57:00+05:30
12471,Express,2026-09-17,26,PTKC,MSKT,28,30,2,23.100000000000136,1,2026-09-18T13:04:00+05:30,2026-09-18T13:34:00+05:30
12471,Express,2026-09-17,27,MSKT,JAT,77,87,10,76.0,3,2026-09-18T13:36:00+05:30,2026-09-18T15:03:00+05:30
12471,Express,2026-09-17,28,JAT,MCTM,98,81,-17,53.200000000000045,13,2026-09-18T15:08:00+05:30,2026-09-18T16:29:00+05:30
12471,Express,2026-09-17,29,MCTM,SVDK,75,74,-1,24.899999999999864,1,2026-09-18T16:36:00+05:30,2026-09-18T17:50:00+05:30
12471,Express,2026-09-18,0,PLG,VAPI,50,54,4,81.6,13,2026-09-18T12:21:00+05:30,2026-09-18T13:15:00+05:30
12471,Express,2026-09-18,1,VAPI,ST,79,65,-14,95.0,17,2026-09-18T13:17:00+05:30,2026-09-18T14:22:00+05:30
12471,Express,2026-09-18,2,ST,BH,38,57,19,59.10000000000002,4,2026-09-18T14:28:00+05:30,2026-09-18T15:25:00+05:30
12471,Express,2026-09-18,3,BH,BRC,52,44,-8,70.5,23,2026-09-18T15:27:00+05:30,2026-09-18T16:11:00+05:30
12471,Express,2026-09-18,4,BRC,GDA,66,60,-6,73.89999999999998,14,2026-09-18T16:20:00+05:30,2026-09-18T17:20:00+05:30
12471,Express,2026-09-18,5,GDA,DHD,46,47,1,73.10000000000002,9,2026-09-18T17:23:00+05:30,2026-09-18T18:10:00+05:30
12471,Express,2026-09-18,6,DHD,MGN,24,27,3,33.10000000000002,12,2026-09-18T18:14:00+05:30,2026-09-18T18:41:00+05:30
12471,Express,2026-09-18,7,MGN,BMI,32,31,-1,35.5,15,2026-09-18T18:43:00+05:30,2026-09-18T19:14:00+05:30
12471,Express,2026-09-18,8,BMI,RTM,43,43,0,44.799999999999955,13,2026-09-18T19:15:00+05:30,2026-09-18T19:58:00+05:30
12471,Express,2026-09-18,9,RTM,NAD,48,36,-12,43.89999999999998,13,2026-09-18T20:08:00+05:30,2026-09-18T20:44:00+05:30
12471,Express,2026-09-18,10,NAD,VMA,25,33,8,40.10000000000002,0,2026-09-18T20:48:00+05:30,2026-09-18T21:21:00+05:30
12471,Express,2026-09-18,11,VMA,BWM,48,51,3,84.89999999999998,8,2026-09-18T21:23:00+05:30,2026-09-18T22:14:00+05:30
12471,Express,2026-09-18,12,BWM,KOTA,70,73,3,100.39999999999998,11,2026-09-18T22:16:00+05:30,2026-09-18T23:29:00+05:30
12471,Express,2026-09-18,13,KOTA,SWM,68,64,-4,107.80000000000007,16,2026-09-18T23:41:00+05:30,2026-09-19T00:45:00+05:30
12471,Express,2026-09-18,14,SWM,GGC,38,44,6,63.80000000000007,13,2026-09-19T00:48:00+05:30,2026-09-19T01:32:00+05:30
12471,Express,2026-09-18,15,GGC,MTJ,115,93,-22,152.79999999999995,19,2026-09-19T01:34:00+05:30,2026-09-19T03:07:00+05:30
12471,Express,2026-09-18,16,MTJ,NZM,108,98,-10,133.89999999999986,1,2026-09-19T03:16:00+05:30,2026-09-19T04:54:00+05:30
12471,Express,2026-09-18,17,NZM,NDLS,20,16,-4,7.2000000000000455,0,2026-09-19T05:05:00+05:30,2026-09-19T05:21:00+05:30
12471,Express,2026-09-18,18,NDLS,PNP,93,94,1,89.90000000000009,14,2026-09-19T05:54:00+05:30,2026-09-19T07:28:00+05:30
12471,Express,2026-09-18,19,UMB,LDH,86,75,-11,113.60000000000014,0,2026-09-19T08:52:00+05:30,2026-09-19T10:07:00+05:30
12471,Express,2026-09-18,20,LDH,PGW,29,39,10,35.799999999999955,3,2026-09-19T10:28:00+05:30,2026-09-19T11:07:00+05:30
12471,Express,2026-09-18,21,PGW,JRC,17,12,-5,16.5,13,2026-09-19T11:09:00+05:30,2026-09-19T11:21:00+05:30
12471,Express,2026-09-18,22,JRC,PTKC,104,86,-18,112.09999999999991,10,2026-09-19T11:26:00+05:30,2026-09-19T12:52:00+05:30
12471,Express,2026-09-18,23,PTKC,MSKT,28,27,-1,23.100000000000136,2,2026-09-19T13:05:00+05:30,2026-09-19T13:32:00+05:30
12471,Express,2026-09-18,24,MSKT,JAT,77,88,11,76.0,0,2026-09-19T13:33:00+05:30,2026-09-19T15:01:00+05:30
12471,Express,2026-09-18,25,JAT,MCTM,98,88,-10,53.200000000000045,8,2026-09-19T15:03:00+05:30,2026-09-19T16:31:00+05:30
12471,Express,2026-09-18,26,MCTM,SVDK,75,63,-12,24.899999999999864,0,2026-09-19T16:35:00+05:30,2026-09-19T17:38:00+05:30
12472,Express,2026-09-18,0,SVDK,MCTM,44,34,-10,24.8,2,2026-09-18T09:42:00+05:30,2026-09-18T10:16:00+05:30
12472,Express,2026-09-18,1,MCTM,JAT,59,68,9,53.2,3,2026-09-18T10:29:00+05:30,2026-09-18T11:37:00+05:30
12472,Express,2026-09-18,2,PTKC,JRC,120,99,-21,112.10000000000002,12,2026-09-18T13:37:00+05:30,2026-09-18T15:16:00+05:30
12472,Express,2026-09-18,3,JRC,PGW,12,16,4,16.5,0,2026-09-18T15:30:00+05:30,2026-09-18T15:46:00+05:30
12472,Express,2026-09-18,4,PGW,LDH,36,35,-1,35.80000000000001,5,2026-09-18T15:49:00+05:30,2026-09-18T16:24:00+05:30
12472,Express,2026-09-18,5,UMB,PNP,65,78,13,109.40000000000003,0,2026-09-18T18:35:00+05:30,2026-09-18T19:53:00+05:30
12472,Express,2026-09-18,6,PNP,SZM,58,56,-2,85.79999999999995,13,2026-09-18T19:55:00+05:30,2026-09-18T20:51:00+05:30
12472,Express,2026-09-18,7,SZM,NDLS,43,31,-12,4.0,12,2026-09-18T20:54:00+05:30,2026-09-18T21:25:00+05:30
12472,Express,2026-09-18,8,NDLS,MTJ,100,112,12,141.10000000000002,0,2026-09-18T21:40:00+05:30,2026-09-18T23:32:00+05:30
12472,Express,2026-09-18,9,MTJ,GGC,88,97,9,152.89999999999998,11,2026-09-18T23:36:00+05:30,2026-09-19T01:13:00+05:30
12472,Express,2026-09-18,10,GGC,SWM,38,37,-1,63.80000000000007,20,2026-09-19T01:15:00+05:30,2026-09-19T01:52:00+05:30
12472,Express,2026-09-18,11,SWM,KOTA,65,78,13,107.89999999999986,19,2026-09-19T01:54:00+05:30,2026-09-19T03:12:00+05:30
12472,Express,2026-09-18,12,KOTA,BWM,63,72,9,100.30000000000018,32,2026-09-19T03:22:00+05:30,2026-09-19T04:34:00+05:30
12472,Express,2026-09-18,13,BWM,VMA,68,52,-16,84.89999999999986,41,2026-09-19T04:36:00+05:30,2026-09-19T05:28:00+05:30
12472,Express,2026-09-18,14,VMA,NAD,45,26,-19,40.200000000000045,25,2026-09-19T05:30:00+05:30,2026-09-19T05:56:00+05:30
12472,Express,2026-09-18,15,NAD,RTM,35,30,-5,41.299999999999955,3,2026-09-19T05:58:00+05:30,2026-09-19T06:28:00+05:30
12472,Express,2026-09-18,16,RTM,BMI,40,41,1,47.299999999999955,0,2026-09-19T06:40:00+05:30,2026-09-19T07:21:00+05:30
12472,Express,2026-09-18,17,MGN,DHD,24,25,1,33.200000000000045,4,2026-09-19T07:53:00+05:30,2026-09-19T08:18:00+05:30
12472,Express,2026-09-18,18,DHD,GDA,75,56,-19,73.0,5,2026-09-19T08:20:00+05:30,2026-09-19T09:16:00+05:30
12472,Express,2026-09-18,19,GDA,BRC,53,58,5,73.90000000000009,2,2026-09-19T09:34:00+05:30,2026-09-19T10:32:00+05:30
12472,Express,2026-09-18,20,BRC,BH,58,60,2,70.5,3,2026-09-19T10:38:00+05:30,2026-09-19T11:38:00+05:30
12472,Express,2026-09-18,21,BH,ST,50,55,5,59.09999999999991,5,2026-09-19T11:40:00+05:30,2026-09-19T12:35:00+05:30
12472,Express,2026-09-18,22,ST,VAPI,63,72,9,95.10000000000014,10,2026-09-19T12:40:00+05:30,2026-09-19T13:52:00+05:30
12472,Express,2026-09-18,23,VAPI,PLG,48,54,6,81.5,19,2026-09-19T13:54:00+05:30,2026-09-19T14:48:00+05:30
12472,Express,2026-09-18,24,PLG,BVI,52,44,-8,57.0,26,2026-09-19T14:51:00+05:30,2026-09-19T15:35:00+05:30
12472,Express,2026-09-18,25,BVI,BDTS,50,32,-18,18.399999999999864,18,2026-09-19T15:38:00+05:30,2026-09-19T16:10:00+05:30
12472,Express,2026-09-19,0,SVDK,MCTM,44,39,-5,24.8,0,2026-09-19T09:40:00+05:30,2026-09-19T10:19:00+05:30
12472,Express,2026-09-19,1,MCTM,JAT,59,66,7,53.2,3,2026-09-19T10:29:00+05:30,2026-09-19T11:35:00+05:30
12472,Express,2026-09-19,2,PTKC,JRC,120,89,-31,112.10000000000002,0,2026-09-19T13:25:00+05:30,2026-09-19T14:54:00+05:30
12472,Express,2026-09-19,3,JRC,PGW,12,48,36,16.5,5,2026-09-19T15:35:00+05:30,2026-09-19T16:23:00+05:30
12472,Express,2026-09-19,4,PGW,LDH,36,35,-1,35.80000000000001,42,2026-09-19T16:26:00+05:30,2026-09-19T17:01:00+05:30
12472,Express,2026-09-19,5,LDH,UMB,115,81,-34,113.59999999999997,39,2026-09-19T17:09:00+05:30,2026-09-19T18:30:00+05:30
12472,Express,2026-09-19,6,UMB,PNP,65,74,9,109.40000000000003,0,2026-09-19T18:35:00+05:30,2026-09-19T19:49:00+05:30
12472,Express,2026-09-19,7,PNP,SZM,58,58,0,85.79999999999995,9,2026-09-19T19:51:00+05:30,2026-09-19T20:49:00+05:30
12472,Express,2026-09-19,8,SZM,NDLS,43,18,-25,4.0,11,2026-09-19T20:53:00+05:30,2026-09-19T21:11:00+05:30
12472,Express,2026-09-19,9,NDLS,MTJ,100,101,1,141.10000000000002,0,2026-09-19T21:40:00+05:30,2026-09-19T23:21:00+05:30
12472,Express,2026-09-19,10,MTJ,GGC,88,97,9,152.89999999999998,5,2026-09-19T23:30:00+05:30,2026-09-20T01:07:00+05:30
12472,Express,2026-09-19,11,GGC,SWM,38,35,-3,63.80000000000007,14,2026-09-20T01:09:00+05:30,2026-09-20T01:44:00+05:30
12472,Express,2026-09-19,12,SWM,KOTA,65,65,0,107.89999999999986,12,2026-09-20T01:47:00+05:30,2026-09-20T02:52:00+05:30
12472,Express,2026-09-19,13,KOTA,BWM,63,75,12,100.30000000000018,12,2026-09-20T03:02:00+05:30,2026-09-20T04:17:00+05:30
12472,Express,2026-09-19,14,BWM,VMA,68,53,-15,84.89999999999986,24,2026-09-20T04:19:00+05:30,2026-09-20T05:12:00+05:30
12472,Express,2026-09-19,15,VMA,NAD,45,28,-17,40.200000000000045,9,2026-09-20T05:14:00+05:30,2026-09-20T05:42:00+05:30
12472,Express,2026-09-19,16,NAD,RTM,35,32,-3,41.299999999999955,0,2026-09-20T05:55:00+05:30,2026-09-20T06:27:00+05:30
12472,Express,2026-09-19,17,RTM,BMI,40,44,4,47.299999999999955,2,2026-09-20T06:42:00+05:30,2026-09-20T07:26:00+05:30
12472,Express,2026-09-19,18,BMI,MGN,25,30,5,35.5,5,2026-09-20T07:27:00+05:30,2026-09-20T07:57:00+05:30
12472,Express,2026-09-19,19,MGN,DHD,24,30,6,33.200000000000045,10,2026-09-20T07:59:00+05:30,2026-09-20T08:29:00+05:30
12472,Express,2026-09-19,20,DHD,GDA,75,60,-15,73.0,16,2026-09-20T08:31:00+05:30,2026-09-20T09:31:00+05:30
12472,Express,2026-09-19,21,GDA,BRC,53,56,3,73.90000000000009,1,2026-09-20T09:33:00+05:30,2026-09-20T10:29:00+05:30
12472,Express,2026-09-19,22,BRC,BH,58,68,10,70.5,0,2026-09-20T10:35:00+05:30,2026-09-20T11:43:00+05:30
12472,Express,2026-09-19,23,BH,ST,50,39,-11,59.09999999999991,10,2026-09-20T11:45:00+05:30,2026-09-20T12:24:00+05:30
12472,Express,2026-09-19,24,ST,VAPI,63,61,-2,95.10000000000014,0,2026-09-20T12:30:00+05:30,2026-09-20T13:31:00+05:30
12472,Express,2026-09-19,25,VAPI,PLG,48,53,5,81.5,0,2026-09-20T13:35:00+05:30,2026-09-20T14:28:00+05:30
12472,Express,2026-09-19,26,PLG,BVI,52,63,11,57.0,6,2026-09-20T14:31:00+05:30,2026-09-20T15:34:00+05:30
12472,Express,2026-09-19,27,BVI,BDTS,50,27,-23,18.399999999999864,20,2026-09-20T15:40:00+05:30,2026-09-20T16:07:00+05:30
12494,Express,2026-09-18,0,NZM,KOTA,280,315,35,458.4,9,2026-09-18T21:49:00+05:30,2026-09-19T03:04:00+05:30
12494,Express,2026-09-18,1,KOTA,RTM,200,163,-37,266.80000000000007,44,2026-09-19T03:14:00+05:30,2026-09-19T05:57:00+05:30
12494,Express,2026-09-18,2,RTM,BRC,207,212,5,262.79999999999995,9,2026-09-19T06:04:00+05:30,2026-09-19T09:36:00+05:30
12494,Express,2026-09-18,3,BRC,ST,105,85,-20,129.70000000000005,13,2026-09-19T09:45:00+05:30,2026-09-19T11:10:00+05:30
12494,Express,2026-09-18,4,ST,VAPI,61,83,22,95.0,0,2026-09-19T11:22:00+05:30,2026-09-19T12:45:00+05:30
12494,Express,2026-09-18,5,VAPI,BSR,100,92,-8,121.0,22,2026-09-19T12:47:00+05:30,2026-09-19T14:19:00+05:30
12494,Express,2026-09-18,6,BSR,KYN,67,60,-7,43.399999999999864,15,2026-09-19T14:25:00+05:30,2026-09-19T15:25:00+05:30
12494,Express,2026-09-18,7,KYN,LNL,98,103,5,73.60000000000014,9,2026-09-19T15:29:00+05:30,2026-09-19T17:12:00+05:30
12494,Express,2026-09-18,8,LNL,PUNE,90,90,0,63.799999999999955,15,2026-09-19T17:15:00+05:30,2026-09-19T18:45:00+05:30
12494,Express,2026-09-18,9,PUNE,JJR,68,60,-8,58.0,20,2026-09-19T19:00:00+05:30,2026-09-19T20:00:00+05:30
12494,Express,2026-09-18,10,JJR,STR,112,91,-21,87.40000000000009,13,2026-09-19T20:03:00+05:30,2026-09-19T21:34:00+05:30
12494,Express,2026-09-18,11,STR,KRD,52,50,-2,58.799999999999955,0,2026-09-19T21:45:00+05:30,2026-09-19T22:35:00+05:30
12494,Express,2026-09-18,12,KRD,SLI,72,60,-12,67.89999999999986,0,2026-09-19T22:40:00+05:30,2026-09-19T23:40:00+05:30
12494,Express,2026-09-18,13,SLI,MRJ,45,21,-24,7.5,0,2026-09-19T23:55:00+05:30,2026-09-20T00:16:00+05:30
12903,Express,2026-09-17,0,BDTS,BVI,30,46,16,18.4,1,2026-09-17T18:46:00+05:30,2026-09-17T19:32:00+05:30
12903,Express,2026-09-17,1,BVI,ST,161,166,5,233.6,17,2026-09-17T19:35:00+05:30,2026-09-17T22:21:00+05:30
12903,Express,2026-09-17,2,ST,BRC,90,78,-12,129.60000000000002,23,2026-09-17T22:27:00+05:30,2026-09-17T23:45:00+05:30
12903,Express,2026-09-17,3,BRC,GDA,65,58,-7,73.89999999999998,8,2026-09-17T23:52:00+05:30,2026-09-18T00:50:00+05:30
12903,Express,2026-09-17,4,GDA,DHD,47,49,2,73.10000000000002,1,2026-09-18T00:52:00+05:30,2026-09-18T01:41:00+05:30
12903,Express,2026-09-17,5,DHD,MGN,24,25,1,33.10000000000002,3,2026-09-18T01:43:00+05:30,2026-09-18T02:08:00+05:30
12903,Express,2026-09-17,6,MGN,RTM,84,64,-20,80.29999999999995,4,2026-09-18T02:10:00+05:30,2026-09-18T03:14:00+05:30
12903,Express,2026-09-17,7,RTM,NAD,48,45,-3,43.89999999999998,0,2026-09-18T03:35:00+05:30,2026-09-18T04:20:00+05:30
12903,Express,2026-09-17,8,NAD,SGZ,55,61,6,91.70000000000005,1,2026-09-18T04:29:00+05:30,2026-09-18T05:30:00+05:30
12903,Express,2026-09-17,9,SGZ,BWM,23,21,-2,33.299999999999955,6,2026-09-18T05:31:00+05:30,2026-09-18T05:52:00+05:30
12903,Express,2026-09-17,10,BWM,RMA,18,19,1,28.100000000000023,4,2026-09-18T05:54:00+05:30,2026-09-18T06:13:00+05:30
12903,Express,2026-09-17,11,RMA,KOTA,55,46,-9,72.29999999999995,5,2026-09-18T06:15:00+05:30,2026-09-18T07:01:00+05:30
12903,Express,2026-09-17,12,KOTA,SWM,70,70,0,107.80000000000007,7,2026-09-18T07:22:00+05:30,2026-09-18T08:32:00+05:30
12903,Express,2026-09-17,13,SWM,GGC,40,45,5,63.80000000000007,4,2026-09-18T08:34:00+05:30,2026-09-18T09:19:00+05:30
12903,Express,2026-09-17,14,GGC,SMVJ,23,30,7,34.299999999999955,9,2026-09-18T09:24:00+05:30,2026-09-18T09:54:00+05:30
12903,Express,2026-09-17,15,SMVJ,HAN,13,11,-2,10.099999999999909,16,2026-09-18T09:56:00+05:30,2026-09-18T10:07:00+05:30
12903,Express,2026-09-17,16,HAN,BXN,28,28,0,32.90000000000009,14,2026-09-18T10:09:00+05:30,2026-09-18T10:37:00+05:30
12903,Express,2026-09-17,17,BXN,BTE,28,26,-2,41.899999999999864,14,2026-09-18T10:39:00+05:30,2026-09-18T11:05:00+05:30
12903,Express,2026-09-17,18,BTE,MTJ,45,33,-12,33.600000000000136,12,2026-09-18T11:07:00+05:30,2026-09-18T11:40:00+05:30
12903,Express,2026-09-17,19,MTJ,FDB,90,81,-9,113.0,0,2026-09-18T11:45:00+05:30,2026-09-18T13:06:00+05:30
12903,Express,2026-09-17,20,FDB,NZM,33,36,3,20.899999999999864,0,2026-09-18T13:17:00+05:30,2026-09-18T13:53:00+05:30
12903,Express,2026-09-17,21,NZM,GZB,38,44,6,27.100000000000136,1,2026-09-18T14:06:00+05:30,2026-09-18T14:50:00+05:30
12903,Express,2026-09-17,22,GZB,MTC,40,59,19,47.200000000000045,11,2026-09-18T14:56:00+05:30,2026-09-18T15:55:00+05:30
12903,Express,2026-09-17,23,MTC,MUT,5,11,6,4.2999999999999545,28,2026-09-18T15:58:00+05:30,2026-09-18T16:09:00+05:30
12903,Express,2026-09-17,24,MUT,SKF,16,18,2,19.899999999999864,34,2026-09-18T16:11:00+05:30,2026-09-18T16:29:00+05:30
12903,Express,2026-09-17,25,SKF,MOZ,23,29,6,31.40000000000009,36,2026-09-18T16:31:00+05:30,2026-09-18T17:00:00+05:30
12903,Express,2026-09-17,26,MOZ,SRE,72,59,-13,58.200000000000045,43,2026-09-18T17:03:00+05:30,2026-09-18T18:02:00+05:30
12903,Express,2026-09-17,27,SRE,YJUD,26,33,7,30.200000000000045,33,2026-09-18T18:13:00+05:30,2026-09-18T18:46:00+05:30
12903,Express,2026-09-17,28,YJUD,UMB,57,38,-19,50.899999999999864,40,2026-09-18T18:48:00+05:30,2026-09-18T19:26:00+05:30
12903,Express,2026-09-17,29,UMB,LDH,93,78,-15,113.60000000000014,24,2026-09-18T19:34:00+05:30,2026-09-18T20:52:00+05:30
12903,Express,2026-09-17,30,LDH,JUC,77,73,-4,57.0,8,2026-09-18T21:01:00+05:30,2026-09-18T22:14:00+05:30
12903,Express,2026-09-17,31,JUC,BEAS,30,27,-3,36.19999999999982,6,2026-09-18T22:21:00+05:30,2026-09-18T22:48:00+05:30
12903,Express,2026-09-17,32,BEAS,ASR,58,65,7,42.30000000000018,4,2026-09-18T22:51:00+05:30,2026-09-18T23:56:00+05:30
12903,Express,2026-09-18,0,BDTS,BVI,30,41,11,18.4,0,2026-09-18T18:45:00+05:30,2026-09-18T19:26:00+05:30
12903,Express,2026-09-18,1,BVI,ST,161,149,-12,233.6,15,2026-09-18T19:33:00+05:30,2026-09-18T22:02:00+05:30
12903,Express,2026-09-18,2,ST,BRC,90,97,7,129.60000000000002,4,2026-09-18T22:08:00+05:30,2026-09-18T23:45:00+05:30
12903,Express,2026-09-18,3,BRC,GDA,65,63,-2,73.89999999999998,8,2026-09-18T23:52:00+05:30,2026-09-19T00:55:00+05:30
12903,Express,2026-09-18,4,GDA,DHD,47,56,9,73.10000000000002,6,2026-09-19T00:57:00+05:30,2026-09-19T01:53:00+05:30
12903,Express,2026-09-18,5,DHD,MGN,24,30,6,33.10000000000002,15,2026-09-19T01:55:00+05:30,2026-09-19T02:25:00+05:30
12903,Express,2026-09-18,6,MGN,RTM,84,69,-15,80.29999999999995,21,2026-09-19T02:27:00+05:30,2026-09-19T03:36:00+05:30
12903,Express,2026-09-18,7,RTM,NAD,48,45,-3,43.89999999999998,9,2026-09-19T03:44:00+05:30,2026-09-19T04:29:00+05:30
12903,Express,2026-09-18,8,NAD,SGZ,55,68,13,91.70000000000005,3,2026-09-19T04:31:00+05:30,2026-09-19T05:39:00+05:30
12903,Express,2026-09-18,9,SGZ,BWM,23,22,-1,33.299999999999955,23,2026-09-19T05:48:00+05:30,2026-09-19T06:10:00+05:30
12903,Express,2026-09-18,10,BWM,RMA,18,19,1,28.100000000000023,23,2026-09-19T06:13:00+05:30,2026-09-19T06:32:00+05:30
12903,Express,2026-09-18,11,RMA,KOTA,55,46,-9,72.29999999999995,24,2026-09-19T06:34:00+05:30,2026-09-19T07:20:00+05:30
12903,Express,2026-09-18,12,KOTA,SWM,70,68,-2,107.80000000000007,16,2026-09-19T07:31:00+05:30,2026-09-19T08:39:00+05:30
12903,Express,2026-09-18,13,SWM,GGC,40,46,6,63.80000000000007,12,2026-09-19T08:42:00+05:30,2026-09-19T09:28:00+05:30
12903,Express,2026-09-18,14,GGC,SMVJ,23,23,0,34.299999999999955,19,2026-09-19T09:34:00+05:30,2026-09-19T09:57:00+05:30
12903,Express,2026-09-18,15,SMVJ,HAN,13,12,-1,10.099999999999909,18,2026-09-19T09:58:00+05:30,2026-09-19T10:10:00+05:30
12903,Express,2026-09-18,16,HAN,BXN,28,27,-1,32.90000000000009,16,2026-09-19T10:11:00+05:30,2026-09-19T10:38:00+05:30
12903,Express,2026-09-18,17,BXN,BTE,28,25,-3,41.899999999999864,16,2026-09-19T10:41:00+05:30,2026-09-19T11:06:00+05:30
12903,Express,2026-09-18,18,BTE,MTJ,45,34,-11,33.600000000000136,13,2026-09-19T11:08:00+05:30,2026-09-19T11:42:00+05:30
12903,Express,2026-09-18,19,MTJ,FDB,90,159,69,113.0,6,2026-09-19T11:51:00+05:30,2026-09-19T14:30:00+05:30
